win	wgs_tum	wgs_nor	pacbio_tum	mb	chr
101	2.30968218773097	1.70149253731343	0.819297985613151	50.5	chr19
102	2.45232815964523	1.40094979647218	0.839612854683706	51	chr19
103	2.05469327420547	1.45590230664858	0.897103250151051	51.5	chr19
104	2.23133776792313	1.42401628222524	0.95328264116098	52	chr19
105	1.82779009608278	1.32835820895522	0.914300208620709	52.5	chr19
106	1.92313377679231	1.1797829036635	0.759128581037176	53	chr19
107	2.44050258684405	2.57666214382632	0.718726843671269	53.5	chr19
108	1.49889135254989	1.10854816824966	0.942481104435755	54	chr19
109	1.92387287509239	1.44708276797829	0.902501168503973	54.5	chr19
110	2.13821138211382	1.25237449118046	0.903435971682304	55	chr19
111	3.31559497413156	2.08548168249661	0.85989922365736	55.5	chr19
112	2.23651145602365	1.43826322930801	0.949594728622077	56	chr19
113	2.53658536585366	1.65264586160109	0.874702173987392	56.5	chr19
114	1.27864005912786	1.17503392130258	0.903886273213329	57	chr19
115	0.707317073170732	0.833785617367707	0.941084599687639	57.5	chr19
116	0.929785661492979	0.809362279511533	0.96625588527001	58	chr19
117	1.53954175905395	0.870420624151968	0.779272449526328	58.5	chr19
118	1.63562453806356	1.04070556309362	0.776924041541741	59	chr19
119	2.11529933481153	1.27340569877883	0.724535163419556	59.5	chr19
120	1.91056910569106	1.24966078697422	0.792969596096627	60	chr19
121	1.31189948263119	0.883989145183175	0.813312965264082	60.5	chr19
122	1.73688100517369	1.17571234735414	0.739303913633306	61	chr19
123	2.26016260162602	1.86906377204885	0.764634799758319	61.5	chr19
124	3.88913525498891	3.50203527815468	0.605820859790923	62	chr19
125	2.74427198817443	1.80732700135685	0.718914944310811	62.5	chr19
126	2.15447154471545	1.21166892808684	0.814122368016051	63	chr19
127	2.31929046563193	1.52103120759837	0.838883252203057	63.5	chr19
128	3.34368070953437	2.47761194029851	0.780771554623286	64	chr19
129	4.20325203252033	4.77272727272727	0.656761932990572	64.5	chr19
130	4.53510716925351	7.69674355495251	0.60640226176769	65	chr19
131	4.08943089430894	5.48643147896879	0.608933070372439	65.5	chr19
132	3.96747967479675	5.35685210312076	0.645960396265347	66	chr19
133	2.04434589800443	4.99525101763908	0.361677629703941	66.5	chr19
134	4.51367331855137	7.79036635006784	0.545611555079287	67	chr19
135	4.38211382113821	6.08887381275441	0.771326622510517	67.5	chr19
136	3.92535107169254	4.49796472184532	0.729950181830618	68	chr19
137	3.52328159645233	2.97557666214383	0.706642802585529	68.5	chr19
138	3.89356984478936	4.36974219810041	0.760587785998473	69	chr19
139	3.60606060606061	3.6831750339213	0.766686806735143	69.5	chr19
140	3.59940872135994	3.23880597014925	0.741954422645037	70	chr19
141	3.06208425720621	2.78629579375848	0.765267501909507	70.5	chr19
142	3.58758314855876	2.83717774762551	0.852283997765593	71	chr19
143	3.52475979305248	2.37245590230665	0.766880607394065	71.5	chr19
144	1.89356984478936	1.30664857530529	0.880561793910099	72	chr19
145	1.35254988913526	0.932835820895522	1.01951116633797	72.5	chr19
146	1.22616407982262	0.753731343283582	1.06827483213443	73	chr19
147	0.761271249076127	1.0393487109905	1.17230018582063	73.5	chr19
148	0.883961566888396	1.37449118046133	1.15671063281615	74	chr19
