chr	win	n_bins	med_log2r	mean_nT	mean_nN	med_nT	med_nN	n_zeroN	n_zeroT	pb_med	u_tandup	u_trf	u_sat	u_rrna	mb	rep_frac	has_gap
chr10	165	25	-0.157377645167848	2.92443213296399	3.35868593955322	3.52770083102493	3.45532194480946	0	0	0.687112521084438	430476	17685	2437	0	82.5	0.040244	FALSE
chr10	166	25	0.0726397415980159	3.35058171745152	3.93871222076216	3.75346260387812	3.38042049934297	0	0	0.677315937042705	461053	22283	2078	0	83	0.048722	FALSE
chr10	167	25	-0.255723874474832	2.7086703601108	3.42399474375821	3.07479224376731	2.73784494086728	0	0	0.782503546653858	438522	25958	1402	242	83.5	0.055204	FALSE
chr10	168	25	0.0972333358550937	3.11260387811634	3.46454664914586	3.41689750692521	3.23390275952694	0	0	0.771802146982272	450710	20292	3122	0	84	0.046828	FALSE
chr10	169	25	0.285779399484074	2.36814404432133	2.11655716162944	2.10595567867036	1.82260183968463	0	0	0.893767942717351	397896	23761	1483	0	84.5	0.050488	FALSE
chr10	170	25	-0.40248047660178	1.16675900277008	1.62835742444152	1.05193905817175	1.55716162943495	0	0	1.07873013036047	413217	31471	422	0	85	0.063786	FALSE
chr10	171	25	0.0698110420852616	3.3919944598338	3.5262023653088	3.34487534626039	3.17871222076216	0	0	0.650361367723774	406353	26129	796	0	85.5	0.05385	FALSE
chr10	172	25	0.137050254236195	3.05296398891967	3.0034691195795	3.10595567867036	2.75624178712221	0	0	0.71981434523743	438580	19426	2057	0	86	0.042966	FALSE
chr10	173	25	0.376883408320416	2.7190027700831	2.48798948751643	2.79639889196676	2.05453350854139	0	0	0.778119100546241	457499	16751	3717	121	86.5	0.041178	FALSE
chr10	174	25	0.173294379410954	3.0890027700831	2.66654402102497	2.99722991689751	2.45137976346912	0	0	0.736045173758113	447889	24909	2716	0	87	0.05525	FALSE
chr10	175	25	-0.108514263063946	3.10382271468144	3.73056504599212	3.51592797783934	3.92115637319317	0	0	0.650467488075424	428648	17318	3715	113	87.5	0.042292	FALSE
chr10	176	25	0.13893464739228	2.92722991689751	3.04722733245729	2.94806094182826	2.67739816031537	0	0	0.777292478859709	471138	24476	2865	0	88	0.054682	FALSE
chr10	177	25	0.140443469324442	3.07609418282549	3.2388961892247	3.26592797783934	2.85085413929041	0	0	0.797433004546419	386903	18927	1665	0	88.5	0.041184	FALSE
chr10	178	25	0.41005760707655	2.67905817174515	2.33984231274639	2.85041551246537	2.08344283837057	0	0	0.800018989957664	301305	29156	845	0	89	0.060002	FALSE
chr10	179	25	-0.0912478681679854	2.35642659279778	2.46749014454665	2.96191135734072	2.6892247043364	0	0	0.82875526412797	408863	19406	1975	121	89.5	0.043004	FALSE
chr10	180	25	-0.0728440947563399	1.12326869806094	1.15361366622865	0.833795013850416	0.867936925098555	0	0	1.02151450497649	351261	23511	632	0	90	0.048286	FALSE
chr10	181	25	0.0702478945507181	2.21670360110803	2.12120893561104	2.47091412742382	1.61957950065703	0	0	0.784402542420214	402496	22192	981	0	90.5	0.046346	FALSE
chr10	182	25	0.0846500906253381	1.66706371191136	1.58833114323259	0.785318559556787	1.07490144546649	0	0	1.10887948079222	206771	13932	846	0	91	0.029556	FALSE
chr10	183	25	0.24392369840572	2.49601108033241	2.33395532194481	2.48684210526316	2.42838370565046	0	0	0.918706225354945	398573	17895	3297	0	91.5	0.042384	FALSE
chr10	184	25	0.436262388318854	2.54415512465374	2.0049408672799	2.6904432132964	1.86399474375821	0	0	0.904770947598887	466926	22449	2662	122	92	0.050466	FALSE
chr10	185	25	0.682940559581564	2.62354570637119	1.76157687253614	2.69182825484765	1.77135348226018	0	0	0.802884239452196	452899	19682	1407	0	92.5	0.042178	FALSE
chr10	186	25	0.380080161313783	2.69565096952909	2.24930354796321	2.67105263157895	1.97503285151117	0	0	0.712201606327007	323149	26090	1066	110	93	0.054532	FALSE
chr10	187	25	0.596239269905745	2.01157894736842	1.47164257555848	2.11565096952909	1.34165571616294	0	0	0.874554573787156	303175	25622	213	0	93.5	0.05167	FALSE
chr10	188	25	0.530779517192914	1.78418282548476	1.63237844940867	1.49030470914127	1.07293035479632	0	0	1.05423308497448	216169	16939	424	240	94	0.035206	FALSE
chr10	189	25	0.262477730484426	2.76850415512465	2.18917214191853	2.87326869806094	2.28186596583443	0	0	0.751494062845589	335457	35258	634	0	94.5	0.071784	FALSE
chr10	190	25	0.494353941858267	2.05720221606648	1.67818659658344	1.91897506925208	1.2568988173456	0	0	0.873046547737402	348185	27143	385	0	95	0.055056	FALSE
chr10	191	25	0.315311326111632	1.40216066481994	1.20565045992116	1.19736842105263	1.0065703022339	0	0	0.923934048994091	317129	22815	631	0	95.5	0.046892	FALSE
chr10	192	25	0.292593307783299	1.02418282548476	0.921813403416557	0.903047091412742	0.814717477003942	0	0	0.908948738284872	192570	18544	213	0	96	0.037514	FALSE
chr10	193	25	0.0269880161354281	0.851578947368421	0.878055190538765	0.823407202216067	0.80814717477004	0	0	0.947660325510215	259070	21675	427	0	96.5	0.044204	FALSE
chr10	194	25	0.0648930244275638	0.914709141274238	0.881156373193167	0.871883656509695	0.819973718791064	0	0	0.965723126417265	301395	25557	212	0	97	0.051538	FALSE
chr10	195	25	0.531403187422564	1.08864265927978	0.859369250985545	1.05193905817175	0.681340341655716	0	0	0.855910903586868	271799	26550	213	119	97.5	0.053764	FALSE
chr10	196	25	0.417188888302751	2.12612188365651	1.69505913272011	2.19390581717452	1.48423127463863	0	0	0.68079556752047	347049	31653	0	0	98	0.063306	FALSE
chr10	197	25	0.156987622846471	3.26271468144044	3.13858081471748	3.25692520775623	2.8377135348226	0	0	0.742697244222026	327378	30458	0	0	98.5	0.060916	FALSE
chr10	198	25	-0.207796804640948	3.31193905817175	3.85989487516426	3.3185595567867	3.70565045992116	0	0	0.640994850370304	337708	37466	1438	0	99	0.077808	FALSE
chr10	199	25	0.183831313367908	3.12659279778393	3.01582128777924	3.15304709141274	2.80551905387648	0	0	0.731744506875482	281316	30815	212	0	99.5	0.062054	FALSE
chr10	200	25	-0.102345392619285	3.42396121883657	3.67742444152431	3.57617728531856	3.65965834428384	0	0	0.560136727695178	466189	32301	1002	0	100	0.066606	FALSE
chr10	201	25	0.411484050341219	3.01670360110803	2.99724047306176	2.86634349030471	2.1550591327201	0	0	0.958305872365143	300944	21366	0	0	100.5	0.042732	FALSE
chr10	202	25	0.0482114768153561	3.34540166204986	3.61059132720105	3.44459833795014	3.42838370565046	0	0	0.725896716971437	469610	22732	2299	10080	101	0.070222	FALSE
chr10	203	25	-0.647505237333319	3.93324099722992	6.25595269382392	4.11980609418283	6.11760840998686	0	0	0.798946615877839	346388	16147	1862	0	101.5	0.036018	FALSE
chr10	204	25	-0.113055823035414	3.65570637119114	5.08749014454665	3.55193905817175	3.86596583442838	0	0	0.692066665921962	447331	24783	1359	126	102	0.052536	FALSE
chr10	205	25	-0.47307045929785	3.80991689750693	5.4603679369251	3.94182825484765	5.27660972404731	0	0	0.698372448922599	366219	34948	1859	0	102.5	0.073614	FALSE
chr10	206	25	-0.262424916521657	3.65257617728532	4.7300394218134	3.91274238227147	4.85873850197109	0	0	0.712603746606941	388765	28191	2023	0	103	0.060428	FALSE
chr10	207	25	-0.498917318775362	3.97991689750693	5.93645203679369	4.12742382271468	5.67805519053877	0	0	0.75301884474034	466752	28028	2848	0	103.5	0.061752	FALSE
chr10	208	25	-0.40127295921234	4.04083102493075	5.91600525624179	4.07548476454294	5.52233902759527	0	0	0.817685235866445	265082	31129	1483	121	104	0.065466	FALSE
chr10	209	25	-0.490218654928833	3.8597783933518	5.78517739816032	3.8691135734072	5.77135348226018	0	0	0.69989723081735	354579	34626	1064	0	104.5	0.07138	FALSE
chr10	210	25	0.0986059032617917	3.55243767313019	3.96544021024967	3.64681440443213	3.16622864651774	0	0	0.800387618547603	375160	27043	2117	0	105	0.05832	FALSE
chr10	211	25	-0.148797590589494	3.85293628808864	5.16675427069645	3.97853185595568	4.40407358738502	0	0	0.919879134504753	291845	21180	1694	0	105.5	0.045748	FALSE
chr10	212	25	-0.367879778103524	3.53265927977839	5.06373193166886	3.70013850415512	4.98226018396846	0	0	0.846734285810033	367999	18938	1876	5022	106	0.051672	FALSE
chr10	213	25	0.2436704533895	3.01346260387812	3.04777923784494	2.95914127423823	2.54664914586071	0	0	0.795360865048424	460262	22574	1257	1983	106.5	0.051628	FALSE
chr10	214	25	1.01745348916457	2.25662049861496	1.1926938239159	2.1904432132964	1.1419185282523	0	0	0.983394957607712	279914	12727	1640	111	107	0.028956	FALSE
chr10	215	11	0.0172831215502752	1.35438176781667	1.13074901445466	1.27770083102493	0.990144546649146	0	0	1.16317958914668	132438	14609	420	0	107.5	0.030058	FALSE
chr12	0	25	-1.30125999899138	1.43047091412742	3.56099868593955	0.250692520775623	0.420499342969777	0	1	0.00521665307581461	333604	38958	428	0	0	0.078772	FALSE
chr12	1	25	-0.492583256680212	0.848337950138504	1.31248357424442	0.840027700831025	0.97634691195795	0	0	0.981747299516315	225257	14246	0	13903	0.5	0.056298	FALSE
chr12	2	25	-0.629312238261785	1.21235457063712	1.61416557161629	0.869806094182825	1.31471747700394	0	0	1.12561298466282	271370	14012	212	6907	1	0.042262	FALSE
chr12	3	25	-0.775149386298526	0.768919667590028	1.34391590013141	0.495152354570637	0.870565045992116	0	0	0.298723204611209	317778	15341	0	13883	1.5	0.058448	FALSE
chr12	4	25	-0.691507925393522	0.471108033240997	0.712930354796321	0.414127423822715	0.668199737187911	0	0	0.000904815629852213	289234	15649	0	6894	2	0.045086	FALSE
chr12	5	25	-0.608789132917828	0.734819944598338	1.01156373193167	0.643351800554017	0.812746386333771	0	0	0.702583751298578	235993	13906	0	6981	2.5	0.041774	FALSE
chr12	6	25	-0.391665700623398	0.784265927977839	1.12588699080158	0.768005540166205	0.837056504599212	0	0	1.02435182806269	292000	14911	0	6917	3	0.043656	FALSE
chr12	7	25	-0.717501934090769	1.06457063711911	1.57287779237845	0.93421052631579	1.26872536136662	0	0	1.25011449827415	285371	14842	427	13863	3.5	0.058264	FALSE
chr12	8	25	1.09579717405408	0.826703601108033	0.650197109067017	0.74584487534626	0.402102496714849	0	0	1.19433987555992	421444	286172	0	0	4	0.572344	FALSE
chr12	9	25	1.93725123474226	1.1609972299169	0.59119579500657	0.824792243767313	0.207621550591327	0	0	0.87669373666514	415005	363249	427	0	4.5	0.727352	FALSE
chr12	10	25	0.503759156252802	2.07919667590028	1.51201051248357	2.32271468144044	1.51248357424442	0	0	0.865679561220272	395439	26128	1866	0	5	0.055988	FALSE
chr12	11	25	0.311333266703853	2.51005540166205	2.4807358738502	2.01662049861496	1.57752956636005	0	0	0.847465957708247	261503	35045	427	4560	5.5	0.080064	FALSE
chr12	12	25	0.136297380094705	2.89725761772853	3.19915900131406	2.87326869806094	2.60643889618923	0	0	0.681153025547078	375380	39530	4273	0	6	0.087606	FALSE
chr12	13	25	-0.341876579735185	1.31152354570637	1.62911957950066	1.09903047091413	1.31865965834428	0	0	0.900012287619665	372795	20860	1205	0	6.5	0.04413	FALSE
chr12	14	25	-0.333322556067155	1.50698060941828	1.87910643889619	1.31301939058172	1.46057818659658	0	0	0.82397984830375	343288	12247	1819	0	7	0.028132	FALSE
chr12	15	25	-0.730109621979483	1.05415512465374	1.38948751642576	0.772160664819945	1.31274638633377	0	0	1.05598127813586	331339	11213	966	0	7.5	0.024358	FALSE
chr12	16	25	-1.02234647668633	0.505706371191136	0.981024967148489	0.479916897506925	0.825886990801577	0	0	1.15356173411825	321722	7134	212	0	8	0.014692	FALSE
chr12	17	25	-0.743451585964102	2.05634349030471	3.09038107752957	1.51315789473684	2.00722733245729	0	0	0.535751387942494	440159	44322	0	8833	8.5	0.10631	FALSE
chr12	18	25	-0.471971373432274	1.43432132963989	3.08120893561104	1.1606648199446	1.42509855453351	0	0	0.761056065057361	350710	36685	0	8103	9	0.089576	FALSE
chr12	19	25	0.177521961680474	2.33831024930748	2.09479632063075	2.30124653739612	2.06701708278581	0	0	0.681918209135287	430647	28988	1910	0	9.5	0.061796	FALSE
chr12	20	25	0.279198994848819	2.42747922437673	2.00068331143233	2.45567867036011	1.89356110381078	0	0	0.795226818288446	445582	27450	2047	0	10	0.058994	FALSE
chr12	21	25	0.260288564638187	2.95307479224377	2.63353482260184	2.95013850415512	2.57161629434954	0	0	0.597345874152434	409983	34848	1475	0	10.5	0.072646	FALSE
chr12	22	25	0.167089740805037	2.94936288088643	2.5607358738502	3.01939058171745	2.55059132720105	0	0	0.713452709420136	377253	30697	955	122	11	0.063548	FALSE
chr12	23	25	0.566986411107147	2.67019390581717	2.09547963206307	2.59210526315789	1.95729303547963	0	0	0.773930139296925	401434	20874	1225	5038	11.5	0.054274	FALSE
chr12	24	25	0.235683834655201	2.75736842105263	2.40654402102497	2.80401662049862	2.22930354796321	0	0	0.757537337607936	440401	30395	1914	0	12	0.064618	FALSE
chr12	25	25	-0.00596743745606658	2.82224376731302	6.63584756898817	2.80124653739612	2.71550591327201	0	0	0.59546921951274	487306	131668	1384	0	12.5	0.266104	FALSE
chr12	26	25	0.36227813282464	2.71509695290859	2.28530880420499	2.79016620498615	2.17411300919842	0	0	0.637464952357547	462050	25181	1008	123	13	0.052624	FALSE
chr12	27	25	0.119875313676977	2.35869806094183	2.23353482260184	2.45083102493075	1.97766097240473	0	0	0.78004043743926	369162	31529	635	0	13.5	0.064328	FALSE
chr12	28	25	-0.0583509277095809	1.18678670360111	1.39886990801577	1.05817174515235	1.28712220762155	0	0	1.11333653556149	336944	14908	1066	0	14	0.031948	FALSE
chr12	29	25	0.0612180532460677	3.26745152354571	3.40360052562418	3.38850415512465	3.15505913272011	0	0	0.790753007674177	462950	27562	6567	0	14.5	0.068258	FALSE
chr12	30	25	0.287500005403642	2.91742382271468	2.5411826544021	2.92797783933518	2.19185282522996	0	0	0.622557835591649	448850	46267	12347	109	15	0.117446	FALSE
chr12	31	25	0.16068255116754	2.92238227146814	3.01976346911958	2.89819944598338	2.36990801576873	0	0	0.751287407423956	436235	25337	5001	0	15.5	0.060676	FALSE
chr12	32	25	-0.0350872516091841	3.02160664819945	3.16412614980289	3.04432132963989	3.26149802890933	0	0	0.801197484389138	443457	31963	8570	0	16	0.081066	FALSE
chr12	33	25	-0.0966244963119769	3.12745152354571	3.79056504599212	3.34210526315789	3.7772667542707	0	0	0.568319165335508	453324	30649	13983	0	16.5	0.089264	FALSE
chr12	34	25	0.0520061669646141	3.15277008310249	3.53398160315375	3.05540166204986	2.96780551905388	0	0	0.680304062733884	437690	45046	12141	0	17	0.114374	FALSE
chr12	35	25	0.248116699782231	2.84243767313019	2.43080157687254	2.86980609418283	2.4862023653088	0	0	0.659504473810614	318891	38054	7168	0	17.5	0.090444	FALSE
chr12	36	25	0.562351638590344	1.92631578947368	1.49718791064389	1.87534626038781	1.42641261498029	0	0	0.881424470236034	236268	24753	2339	0	18	0.054184	FALSE
chr12	37	25	0.112009314709256	2.86667590027701	2.62830486202365	2.70706371191136	2.58541392904074	0	0	0.637034885669284	414992	59010	17458	121	18.5	0.153178	FALSE
chr12	38	25	-0.306170176277214	3.66817174515235	4.75587385019711	3.67797783933518	4.66557161629435	0	0	0.703388031858447	425518	32898	15013	0	19	0.095822	FALSE
chr12	39	25	0.0442895206002127	3.69337950138504	4.30283837056505	3.68767313019391	3.76938239159001	0	0	0.661168887747009	233980	27895	12558	0	19.5	0.080906	FALSE
chr12	40	25	-0.494753408079345	3.71207756232687	5.38115637319317	3.7409972299169	5.56701708278581	0	0	0.625774957831124	369289	39110	14432	0	20	0.107084	FALSE
chr12	41	25	-0.0611668716310766	3.64504155124654	3.9368988173456	3.65650969529086	3.77266754270696	0	0	0.700656829123893	333239	34194	14445	0	20.5	0.097278	FALSE
chr12	42	25	0.153179537702667	1.71662049861496	1.78756898817346	1.54016620498615	1.41261498028909	0	0	0.998771238033534	320397	36319	2195	51812	21	0.180652	FALSE
chr12	43	25	-0.844121578452413	0.838614958448754	1.50893561103811	0.797783933518006	1.44940867279895	0	0	1.14935043174227	363151	18725	428	2433	21.5	0.043172	FALSE
chr12	44	25	0.180799799917104	2.3121052631579	2.21303547963206	1.92243767313019	2.00525624178712	0	0	0.890511723506216	350992	19443	1910	5028	22	0.052762	FALSE
chr12	45	25	-1.43512266529136	0.707146814404432	1.52388961892247	0.576869806094183	1.4323258869908	0	1	0.98785759765865	317216	8507	0	0	22.5	0.017014	FALSE
chr12	46	25	-1.68119617905078	0.258864265927978	0.535137976346912	0.0297783933518006	0.116951379763469	0	2	0	285218	9344	851	0	23	0.02039	FALSE
chr12	47	25	-2.23181661905129	0.160332409972299	0.750749014454665	0.0678670360110803	0.505913272010513	0	0	0.00306631963449917	302365	10764	853	0	23.5	0.023234	FALSE
chr12	48	25	-3.99824384613613	0.0877008310249308	0.690827858081472	0.0318559556786704	0.614980289093298	0	1	0	295680	6726	212	0	24	0.013876	FALSE
chr12	49	25	-0.298888092573233	3.39407202216067	4.26525624178712	3.51108033240997	4.26938239159001	0	0	0.655745579249562	352890	43117	13945	0	24.5	0.114124	FALSE
chr12	50	25	-0.0218011320386511	3.41570637119114	3.88930354796321	3.46883656509695	3.46057818659658	0	0	0.575479496431005	386332	59540	13355	0	25	0.14579	FALSE
chr12	51	25	0.600255183224209	2.98310249307479	2.29235216819974	3.04224376731302	2.01116951379763	0	0	0.757749578311234	319683	28570	15295	0	25.5	0.08773	FALSE
chr12	52	25	-0.262078925937229	3.56991689750693	4.23858081471748	3.53601108033241	4.18725361366623	0	0	0.674232861563209	449377	32149	20303	0	26	0.104904	FALSE
chr12	53	25	0.15294976067269	3.17603878116344	3.06281208935611	3.19321329639889	2.68396846254928	0	0	0.776929435551435	442991	33594	19699	5037	26.5	0.11666	FALSE
chr12	54	25	-0.191563658695653	3.17592797783934	3.78938239159001	3.38504155124654	3.87713534822602	0	0	0.632862680264966	498969	42270	14954	119	27	0.114686	FALSE
chr12	55	25	-0.185664625392715	3.48357340720222	4.00712220762155	3.54085872576177	3.86268068331143	0	0	0.684660582433172	487612	42838	25269	336	27.5	0.136886	FALSE
chr12	56	25	-0.00363640163091907	2.8198891966759	2.98002628120894	2.92936288088643	2.78580814717477	0	0	0.706655421632913	460619	40564	13817	0	28	0.108762	FALSE
chr12	57	25	0.368446598008787	1.42675900277008	1.20459921156373	1.34141274238227	1.2365308804205	0	0	0.795936149059997	362563	37219	9722	0	28.5	0.093882	FALSE
chr12	58	25	0.323497520312001	1.42637119113573	1.24551905387648	1.31094182825485	1.13797634691196	0	0	0.83175456038248	310885	35835	13515	122	29	0.098944	FALSE
chr12	59	25	0.124454436794575	1.56880886426593	1.45831800262812	1.54847645429363	1.16162943495401	0	0	0.478720076853476	332645	37176	9194	0	29.5	0.09274	FALSE
chr12	60	25	0.612451249796495	1.70229916897507	1.17006570302234	1.58518005540166	0.978318002628121	0	0	0.886646708593515	332498	23143	2766	0	30	0.051818	FALSE
chr12	61	25	0.385592682427553	2.49229916897507	1.97634691195795	2.53254847645429	1.84691195795007	0	0	0.764999273913384	417690	34870	10376	0	30.5	0.090492	FALSE
chr12	62	25	0.404471025145749	2.11451523545706	1.77842312746386	2.15581717451524	1.58147174770039	0	0	0.702600507143575	378595	40855	10791	0	31	0.103292	FALSE
chr12	63	25	0.308618520368069	2.09135734072022	1.8388173455979	1.89404432132964	1.40932982917214	0	0	0.764401648775148	366944	40188	9709	0	31.5	0.099794	FALSE
chr12	64	25	0.272066717309214	2.83584487534626	2.39632063074901	2.90443213296399	2.30814717477004	0	0	0.711883245272059	470473	21577	3627	0	32	0.050408	FALSE
chr12	65	25	0.25520328293646	2.79839335180055	2.6245729303548	2.80678670360111	2.16162943495401	0	0	0.722238357480368	342376	27234	1011	0	32.5	0.05649	FALSE
chr12	66	25	0.0399390152682263	3.22916897506925	3.1984494086728	3.29085872576177	2.95597897503285	0	0	0.682208643781906	396739	39383	3784	0	33	0.086334	FALSE
chr12	67	25	0.100496306198479	2.76235457063712	2.7780814717477	2.72783933518006	2.68988173455979	0	0	0.681231219490399	430189	27005	1921	0	33.5	0.057852	FALSE
chr12	68	25	0.989097113775825	1.85936288088643	1.0299605781866	1.82686980609418	0.912614980289093	0	0	0.745998145686487	284060	23494	1447	0	34	0.049882	FALSE
chr12	69	25	0.388658536299027	2.43764542936288	1.73923784494087	2.40858725761773	1.61826544021025	0	0	0.616302320126004	411456	24771	1275	0	34.5	0.052092	FALSE
chr12	70	25	0.656225234929847	1.55781163434903	1.06830486202365	1.47437673130194	0.890275952693824	0	0	0.691994057260308	358959	26910	1060	0	35	0.05594	FALSE
chr12	71	25	0.653309546617642	1.37462603878116	0.938791064388962	1.32548476454294	0.940210249671485	0	0	0.76212285385552	345366	27375	1319	0	35.5	0.057388	FALSE
chr12	72	25	0.601717494620867	1.74398891966759	1.18147174770039	1.74445983379501	1.15703022339028	0	0	0.816115771718368	365953	32435	851	0	36	0.066572	FALSE
chr12	73	25	0.128999078850916	3.25814404432133	3.3634691195795	3.20775623268698	3.06438896189225	0	0	0.566738530624099	387921	32752	2466	0	36.5	0.070436	FALSE
chr12	74	25	-0.457670306572368	3.9315512465374	6.05014454664915	4.01315789473684	5.55913272010513	0	0	0.679913093017281	389236	20680	2062	0	37	0.045484	FALSE
chr12	75	25	-0.0862422347473543	3.07	3.42433639947438	3.18559556786704	3.4862023653088	0	0	0.71728979792451	482372	28627	8223	5158	37.5	0.084016	FALSE
chr12	76	25	0.0713364523970019	3.26163434903047	3.97059132720105	3.2112188365651	3.10906701708279	0	0	0.793070899565465	359781	18844	1697	0	38	0.041082	FALSE
chr12	77	25	0.0709423294649341	2.80659279778393	2.72459921156373	2.87119113573407	2.67017082785808	0	0	0.783430703410373	455523	23469	3815	0	38.5	0.054568	FALSE
chr12	78	25	0.116448610918434	3.10232686980609	3.1526938239159	3.13504155124654	2.90801576872536	0	0	0.672054601713564	458555	22473	2648	0	39	0.050242	FALSE
chr12	79	25	0.185390608210895	2.80124653739612	2.68714848883049	2.86080332409972	2.11695137976347	0	0	0.778537996671172	488088	20742	2281	0	39.5	0.046046	FALSE
chr12	80	25	-0.390740296433919	3.62808864265928	4.81839684625493	3.93698060941828	5.36136662286465	0	0	0.737759855229499	366146	20639	998	120	40	0.043514	FALSE
chr12	81	25	0.173292599740687	3.17941828254848	3.18189224704336	3.10387811634349	2.73324572930355	0	0	0.814144167290356	469897	20162	2572	0	40.5	0.045468	FALSE
chr12	82	25	0.0919213676731384	3.44520775623269	3.25561103810775	3.50554016620499	3.21222076215506	0	0	0.703343349605121	423598	29917	213	0	41	0.06026	FALSE
chr12	83	25	-0.511750078834661	3.61340720221607	5.22764783180026	3.67797783933518	4.7700394218134	0	0	0.498313244936942	369207	36207	1089	0	41.5	0.074592	FALSE
chr12	84	25	-0.0316893112284122	3.06454293628809	3.74586070959264	2.84141274238227	3.02365308804205	0	0	0.592168318048279	328956	38322	1060	121	42	0.079006	FALSE
chr12	85	25	0.00535789571885791	2.67905817174515	2.70173455978975	2.80540166204986	2.82588699080158	0	0	0.486316059918902	374748	48435	425	0	42.5	0.09772	FALSE
chr12	86	25	0.0546683353554781	3.03819944598338	3.00499342969777	2.99930747922438	2.74375821287779	0	0	0.614319545134661	334723	39979	426	0	43	0.08081	FALSE
chr12	87	25	0.0545284885560176	3.05293628808864	3.06136662286465	3.3691135734072	3.07687253613666	0	0	0.757872454507881	400708	35624	1709	0	43.5	0.074666	FALSE
chr12	88	25	-0.0976180943368367	3.55479224376731	4.28604467805519	3.53531855955679	4.07555847568988	0	0	0.713363344913484	295720	26471	1383	0	44	0.055708	FALSE
chr12	89	25	-0.131684342869701	3.27288088642659	3.42373193166886	3.29847645429363	3.45795006570302	0	0	0.696183018509623	347072	45011	1483	0	44.5	0.092988	FALSE
chr12	90	25	0.252089555948602	2.6317728531856	2.41865965834428	2.72091412742382	2.18002628120894	0	0	0.71496073546989	343943	34813	638	121	45	0.071144	FALSE
chr12	91	25	0.330009150319661	2.5583379501385	2.18249671484888	2.47853185595568	1.84165571616294	0	0	0.645150299929625	228189	34581	425	0	45.5	0.070012	FALSE
chr12	92	25	0.0332405419970846	3.11180055401662	3.3246517739816	3.17728531855956	3.53810775295664	0	0	0.62330626333486	376975	43820	1061	122	46	0.090006	FALSE
chr12	93	25	-0.101270124707076	3.39337950138504	4.45553219448095	3.56094182825485	3.48291721419185	0	0	0.730431965684029	392014	23732	2125	0	46.5	0.051714	FALSE
chr12	94	25	-0.126932280303913	3.38667590027701	3.90636005256242	3.53324099722992	3.56636005256242	0	0	0.820081321701053	467980	27531	3355	0	47	0.061772	FALSE
chr12	95	25	-0.702394426291962	3.84506925207756	6.45353482260184	3.8393351800554	6.53022339027595	0	0	0.677667809787648	398496	35457	1432	0	47.5	0.073778	FALSE
chr12	96	25	-0.4245843152114	3.81426592797784	5.32299605781866	3.86426592797784	5.03547963206307	0	0	0.696512550127903	438562	37698	2046	0	48	0.079488	FALSE
chr12	97	25	-0.446633425664388	3.64592797783934	5.07319316688568	3.66481994459834	4.85873850197109	0	0	0.684481853419868	321866	35301	1278	0	48.5	0.073158	FALSE
chr12	98	25	-0.460670768302509	3.4494459833795	5.40890932982917	3.39958448753463	4.60249671484888	0	0	0.625439840931178	331398	47886	598	0	49	0.096968	FALSE
chr12	99	25	-0.102480573264577	3.46711911357341	4.1073061760841	3.40720221606648	3.69382391590013	0	0	0.773343684722021	186417	47044	201	0	49.5	0.09449	FALSE
chr12	100	25	-0.0160248728246647	3.47750692520776	3.98362680683311	3.47783933518006	3.25624178712221	0	0	0.675517476346332	258267	50749	631	0	50	0.10276	FALSE
chr12	101	25	-0.314094224098318	3.24116343490305	4.23955321944809	3.45083102493075	4.07030223390276	0	0	0.639559432982205	225663	46772	212	0	50.5	0.093968	FALSE
chr12	102	25	0.12597021195344	2.58731301939058	3.14993429697766	2.40443213296399	2.06176084099869	0	0	0.819226773606193	223762	41413	1065	0	51	0.084956	FALSE
chr12	103	25	0.41195786379644	2.82293628808864	2.36530880420499	3.07617728531856	2.22930354796321	0	0	0.877553870041666	352444	15849	2026	111	51.5	0.035972	FALSE
chr12	104	16	0.618694004151426	1.62300900277008	1.76322273324573	1.46225761772853	1.13863337713535	0	0	1.14544352721708	205729	24050	423	0	52	0.048946	FALSE
chr19	0	25	0.311803287996889	1.46119113573407	1.2234691195795	1.3781163434903	0.963206307490145	0	0	1.02331296567286	282697	20289	372	0	0	0.041322	FALSE
chr19	1	25	0.565593428707109	2.02440443213296	1.33647831800263	2.04570637119114	1.22798948751643	0	0	0.910562884686275	203433	16820	420	0	0.5	0.03448	FALSE
chr19	2	25	0.748639474748374	0.957950138504155	0.627227332457293	0.85803324099723	0.562417871222076	0	0	0.976061482780577	246736	13079	212	121	1	0.026824	FALSE
chr19	3	25	-0.772484573701284	0.441634349030471	0.671143232588699	0.403739612188366	0.50065703022339	0	0	1.00616056567733	219379	11471	0	0	1.5	0.022942	FALSE
chr19	4	25	-0.692187187928671	0.378975069252078	0.664572930354796	0.335872576177285	0.450722733245729	0	0	1.0728879257381	193287	11580	425	0	2	0.02401	FALSE
chr19	5	25	-0.769017873252214	0.41196675900277	0.748883048620237	0.398891966759003	0.694480946123522	0	0	1.09096748249014	225803	11396	0	0	2.5	0.022792	FALSE
chr19	6	25	-1.04647215516614	0.403601108033241	0.860052562417871	0.387811634349031	0.766097240473062	0	0	1.08212039633159	277578	10673	214	0	3	0.021774	FALSE
chr19	7	25	-0.761761977169305	0.444958448753463	0.839710906701708	0.418975069252078	0.66622864651774	0	0	1.0671127444957	244776	10291	0	0	3.5	0.020582	FALSE
